CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Auto_Loan;KOL2;27787530,94;0;0;26447545,89;25991921,34;0;25066957,95;24597527,52;24123402,79;0;23160882,17;0;0;21.680.705;21.177.412;20.669.086;0;0;19.113.405;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;111776161,4;99548023,2;423751715,7;706569338,4;502222390,7;0;0;0;0;0;0;0;1.258.340.063;1.100.773.549
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;KPR;KOL2;1530194085;2658643258;1773840755;2346054826;2428101389;1689304714;1517997380;1728933896;3040903948;2234261892;2744237551;1512786822;2.194.329.147;2.197.963.183;2.275.448.331;2.445.599.443;2.968.823.968;1.990.728.182;1.524.422.712;1.197.421.133;1.075.216.436
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Multiguna;KOL2;0;0;104830030,5;0;49854742,4;202304955,1;195326016,8;188265380,3;183382049,4;100293446,6;120993873,8;45589692,25;89.805.938;101.204.069;138.508.389;65.633.002;16.587.146;223.881.185;45.344.373;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Prohajj;KOL2;40435425,4;55443655,78;63751472,03;123050904,3;129343974;195445759,4;134736849,2;121712426,2;47175704;30269488,12;148798886;219740762,4;148.822.122;320.931.590;554.692.009;361.638.947;344.174.243;519.694.058;255.980.272;236.965.443;150.548.281
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;SME;KOL2;1984865340;141126891,6;1960376792;1926299482;356329969,6;351796280;866314946,6;851201679,8;2554916124;120617020,4;1788977763;118222690,6;113.361.962;113.361.962;110.895.081;717.723.663;691.209.811;664.457.832;659.298.071;95.567.033;95.567.033
482 - MEDAN BARU;214 - KCP BINJAI;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;214 - KCP BINJAI;Cicil_Emas;KOL2;0;0;0;98914100,97;104808193,9;7125921,69;0;0;0;3129987,67;2099592,04;1056316,46;0;0;0;0;0;0;0;140.034.711;1.073.209.959
482 - MEDAN BARU;214 - KCP BINJAI;KPR;KOL2;0;125829840;164006647;160569400,6;52790738,89;185154638,3;138920086,4;201446601,5;239284277,2;173401154;232498971,2;141845515;182.649.601;122.140.875;188.945.468;73.927.954;112.239.066;122.374.907;157.114.114;103.694.002;67.183.383
482 - MEDAN BARU;214 - KCP BINJAI;Multiguna;KOL2;61982765,44;51825102,11;51825102,11;51825102,11;179147203,9;179147203,9;128267202;170450485,2;42183283,19;39211604,22;134646985,1;133839713,8;133.672.030;133.503.647;473.830.442;127.080.916;126.910.419;126.739.213;126.567.293;0;17553976,6
482 - MEDAN BARU;214 - KCP BINJAI;Prohajj;KOL2;64802181,85;78233584,81;85613239,16;55109605,02;40006171,32;27106032,34;23627572,17;22700608,02;36036039,71;42102307,93;55598469,53;21666650,47;12.496.047;12.496.047;12.043.658;19.337.918;6.554.613;0;6.005.620;5.447.701;14.111.845
482 - MEDAN BARU;214 - KCP BINJAI;SME;KOL2;52630246,82;51048785,34;49447555,58;47826310,43;46184799,7;44522770,08;42839965,07;41136124,99;39410986,89;37664284,55;35895748,42;34105105,57;32.292.080;30.456.391;30.456.391;26.715.888;24.810.497;24.810.497;24.810.497;20.927.965;18.950.225
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Cicil_Emas;KOL2;0;0;0;0;0;88060315,4;40175276,01;0;40249007,32;0;51594202,28;36682062,05;0;0;0;0;0;0;0;0;12443212,94
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;KPR;KOL2;161820130,1;160630221,4;392909938,6;387727077,4;83548119,13;81813976,89;433053198,5;151749858,6;147126835,2;589271682,3;255632099,1;140287293,9;246.321.345;221.039.905;215.363.808;147.084.130;309.052.820;140.025.177;138.072.626;134.473.631;134.473.631
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Multiguna;KOL2;0;0;0;42953358,41;0;0;0;33925004,62;0;0;48419250,42;0;0;30.579.936;75.002.738;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Prohajj;KOL2;27970904,87;27492855,37;27006440;10366077,98;10366077,98;0;8855159,8;0;0;0;0;0;0;0;0;0;27.511.799;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;SME;KOL2;0;0;0;0;0;0;0;0;0;30932275,24;52942692,52;0;0;49.091.963;0;0;0;0;0;0;0
221 - PEKANBARU;221 - PEKANBARU;Auto_Loan;KOL2;0;0;276355605;276355605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;221 - PEKANBARU;Cicil_Emas;KOL2;0;0;0;0;0;0;363043445,3;374693333,5;0;15626390,3;38581284,49;46847492,07;0;0;0;0;0;23.880.333;23.880.333;512.789.915;576.061.492
221 - PEKANBARU;221 - PEKANBARU;KPR;KOL2;4930598685;5215576089;5417442691;5241425018;5547780338;4267530420;4815848642;4432086741;3942186833;4189901819;4666743739;3051954095;3.659.662.992;3.701.175.843;3.780.283.835;4.073.290.861;3.759.656.394;3.198.772.989;3.120.512.723;3.682.470.795;2.795.617.796
221 - PEKANBARU;221 - PEKANBARU;Multiguna;KOL2;0;37501369,1;55642581,68;36769980,28;36030668,08;103533132,5;137677205;292151043;252280493,5;260436602,1;229108961,5;219874332,5;167.548.379;205.122.464;199.331.104;125.179.126;122.030.125;202.146.272;183.736.799;153.990.823;112.376.933
221 - PEKANBARU;221 - PEKANBARU;Prohajj;KOL2;132631730,8;122050279,4;121696501,9;141130078;124073002,6;21416949,11;26235625,84;0;40568702,99;39261624,28;0;18109180,23;17.656.791;29.240.705;15.638.296;17.031.615;42.559.835;9.761.420;14.620.138;13.387.881;13.387.881
221 - PEKANBARU;221 - PEKANBARU;SME;KOL2;137024722,5;121234486,3;1097850242;1065603563;40358997,79;39137715,44;37905237,99;36661462,83;82532325,18;34139604,16;32861310,67;31571299,49;30.269.463;28.955.693;27.629.881;26.291.915;24.941.684;54.635.685;22.203.978;20.816.274;20.816.274
221 - PEKANBARU;227 - KCP KAMPAR;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.568.725;447.146.939
221 - PEKANBARU;227 - KCP KAMPAR;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;101.722.497;0;0;0;2.628.795;1.982.180;1.982.180;84.000.000
221 - PEKANBARU;227 - KCP KAMPAR;Prohajj;KOL2;0;0;26093803,75;37416892,77;0;0;0;0;0;0;0;0;0;0;138.331.385;140.946.467;133.217.410;131.475.297;129.714.308;127934235,6;317123927,4
221 - PEKANBARU;227 - KCP KAMPAR;SME;KOL2;124065191,1;120265064,2;116433301,2;112569638,9;112569638,9;112569638,9;100784588,4;100784588,4;100784588,4;0;0;0;76.316.647;72.119.013;72.119.013;63.618.619;0;54.976.104;50.600.810;46.189.092;46.189.092
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.198.785;70.198.785
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;KPR;KOL2;0;118830432,8;116760867;114669312,2;114669312,2;112555534,5;110419298;106078491,3;0;51012298,67;51012298,67;51012298,67;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Multiguna;KOL2;0;0;0;0;0;0;0;0;255549160,8;111914411,4;109213682,3;0;0;100.920.969;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Prohajj;KOL2;25573997,01;60612405,78;0;22242791,38;0;30090209,46;18746678,42;18341207,05;24984450,9;23226945,86;0;0;67.561.868;71.732.931;40.524.824;27.194.306;47.656.136;17.295.348;0;15.252.779;17.157.217
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Cicil_Emas;KOL2;0;0;0;0;0;0;0;28023000;0;0;23275062,46;23275062,46;0;0;0;0;0;0;0;219.407.504;482.664.388
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;KPR;KOL2;0;76288138,79;0;0;0;0;0;0;0;0;158563419,2;0;48.311.706;48.389.910;0;45.499.199;0;0;41.049.229;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.093.830;0;80.431.129;79.949.877;77.973.354;0;122062699,6
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Prohajj;KOL2;88778331,2;100545292,1;80600594,34;24334491,91;142484404,2;70891466,06;58606836,73;56937480,19;72569270,78;53516897,69;105926621;85655408,83;84.451.678;94.203.578;62.138.073;64.556.598;86.830.454;52.379.700;57.172.882;54.029.530;81.053.181
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;SME;KOL2;0;0;171944322,2;0;313564693,9;0;167622146;165406655,5;0;164285044,3;162013703,8;0;160.863.818;160.863.818;159.704.350;158.535.219;157.356.346;157.356.346;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;35480385,98;35361479,41;0;0;0;0;0;0;0;287.534.867;92.794.563
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;38.425.934;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Prohajj;KOL2;0;13810248,06;16640362,02;98087567,8;94328257,92;15466465,74;15062374,01;15062374,01;14651712;0;9668958,88;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.317.693;44.521.843
241 - BANDA ACEH;241 - BANDA ACEH;KPR;KOL2;2453947447;2890475975;2499043798;2460523130;2649629540;2550924113;2373513351;2541410047;2613477144;2094380076;1926619151;2053830580;2.221.776.873;2.237.704.121;2.044.670.804;1.833.936.182;2.066.272.047;1.846.785.523;1.837.750.638;1.536.411.971;1.447.468.954
241 - BANDA ACEH;241 - BANDA ACEH;Multiguna;KOL2;30777498,42;27077877,62;0;5973301,66;0;0;0;0;0;0;0;0;19.692.248;24.585.049;23.171.540;10.680.148;3.849.855;7.226.833;39.808.282;21.085.525;21.085.525
241 - BANDA ACEH;241 - BANDA ACEH;Prohajj;KOL2;0;32895719,15;32119449,43;45101050,11;42510380,15;33009727,57;15062374,01;14651712;40526986,49;25422885,57;24963141,08;24525112,13;23.167.828;10.159.341;10.159.341;9.170.603;18.839.562;8.149.451;7.626.389;14.189.645;7.094.823
241 - BANDA ACEH;241 - BANDA ACEH;SME;KOL2;37475133,28;1048210522;1044836341;1033264780;25976890,85;2656088,76;19835575,81;19835575,81;18957412,88;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.616.346;82.214.113
482 - MEDAN BARU;251 - PEMATANG SIANTAR;KPR;KOL2;490378867,1;682954909,9;611546834;526917091,5;472727268,1;464864190;457733427,4;462400489,2;581579783;570089056,1;370961165,1;464585944;454.428.306;336.154.056;433.769.983;423.266.677;367.722.749;327.665.410;417.225.457;251.668.937;209.475.497
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Multiguna;KOL2;129608977,5;98845000,12;0;0;0;25454836,3;0;23255350,42;0;21011210,56;0;0;0;0;0;0;0;0;0;70.762.242;70.762.242
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Prohajj;KOL2;0;3558742,54;3558742,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.094.823;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.573.859.432;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6404502,79;12515557,69
482 - MEDAN BARU;252 - KCP KISARAN;KPR;KOL2;106105925,7;104632145,3;104632145,3;103143013;100118051,5;144186831,3;0;0;93876757,09;92275589,53;90657743,14;89023044,18;89.023.044;85.702.385;85.702.385;84.016.067;84.016.067;80.590.552;80.590.552;75.317.306;75.317.306
482 - MEDAN BARU;252 - KCP KISARAN;Multiguna;KOL2;0;0;0;12957270,77;0;0;0;11722164,09;10372221,72;7624356,02;7631703,72;466074,04;0;0;0;256.496.390;415.152.630;0;0;0;160285886
482 - MEDAN BARU;252 - KCP KISARAN;Prohajj;KOL2;15269381,5;14925186,15;14574873,66;56045618,48;0;0;36392883,5;36392883,5;33121770,56;33121770,56;33121770,56;0;10.159.341;0;0;0;0;0;154.000.000;231.000.000;154.000.000
482 - MEDAN BARU;252 - KCP KISARAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;16581535,22;13965753,38;0;0;0;0;0;0;0;11495933,16;9218213,92
241 - BANDA ACEH;261 - LANGSA;KPR;KOL2;292146489,1;470991238,6;414688840,3;580917872,3;332630137;511649214;544470436,2;757966341,1;775204663,9;501734639,7;888078294,6;737425372,8;730.376.228;551.741.523;590.110.643;452.540.468;448.954.288;440.258.620;335.792.548;116.546.519;341.323.297
241 - BANDA ACEH;261 - LANGSA;Multiguna;KOL2;0;0;0;31407948,82;29508594,48;29508594,48;27590246,6;25652715,24;23695808,56;21719332,82;19723092,32;16866385,27;10.766.293;31.512.817;37.002.214;19.123.151;17.647.421;9.721.933;29.043.400;28.137.729;12.515.795
241 - BANDA ACEH;261 - LANGSA;Prohajj;KOL2;29303424,39;0;0;14234372,87;26278031,2;22203078,45;27743445,73;9669014,59;19329976,59;8664152,8;8664152,8;20707613,37;25.886.086;22.347.535;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;SME;KOL2;0;0;1081874607;1125407395;1120577660;1014150807;1043701028;1038668524;1033566531;1028394076;1023395605;0;0;0;0;0;1.012.858.439;1.012.810.829;1.012.762.901;1.012.714.654;1.012.714.654
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Cicil_Emas;KOL2;0;0;0;0;184363878,5;170749267,3;195565870,4;120165205,8;275868780,5;80833048,84;10280137,4;166598094,2;0;0;0;0;0;0;0;1.969.052.169;1.245.526.854
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;KPR;KOL2;0;77337301,14;0;28020817,64;22994150,2;17883704,97;0;42164665,2;35967716,74;0;0;0;0;29.640.987;0;0;0;0;0;0;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Multiguna;KOL2;17201018,51;14773013,92;14773013,92;59279676,63;142366026,6;135483156,4;0;29369144,61;0;42516948,96;135529281,8;36741309,79;33.817.343;126.495.554;27.896.106;24.898.428;84.942.969;42.468.190;52.855.233;37.120.348;46.744.986
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Prohajj;KOL2;112876785,3;101233815,3;60236356,23;131457949,5;76961577;101430717,5;95671983,3;116138552,7;75705277,53;108307182,8;103736170,6;56734923,28;74.481.083;19.337.918;52.680.980;49.882.425;114.309.069;102.581.069;85.252.779;13.109.227;13.109.227
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;SME;KOL2;0;0;0;0;0;0;1672930694;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;351 - LAMPUNG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;351 - LAMPUNG;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;16640156,23;17918067,52;0;0;0;78.182.679;0;0;0;0;113.131.901;164.159.554
351 - LAMPUNG;351 - LAMPUNG;KPR;KOL2;1103729376;1892714971;1787725322;1526879658;1630210476;1811688983;1884066853;1644812671;2074708847;1292713698;1036231069;862574229,8;1.111.862.996;961.791.299;961.810.489;485.213.674;914.044.716;891.581.729;1.029.171.969;1.114.815.451;1.316.926.321
351 - LAMPUNG;351 - LAMPUNG;Multiguna;KOL2;0;49722662,6;48604386,67;134065466;1452242640;1509765463;1636358806;1523818621;118144961,5;1593965061;98670885,37;93316887,49;112.016.577;424.824.688;519.265.919;111.558.874;55.702.452;84.201.135;112.455.268;130.581.949;130.581.949
351 - LAMPUNG;351 - LAMPUNG;Prohajj;KOL2;53154215,65;53291110,44;78026042,59;117808583,6;118117732,1;65323457,7;80884038,07;135598631,8;81542981,4;59761598,82;39595451,44;12043793,15;29.914.863;42.364.448;111.428.809;27.581.318;52.075.312;53.870.802;32.496.278;21.223.541;15.116.660
351 - LAMPUNG;351 - LAMPUNG;SME;KOL2;0;0;0;0;156342238,9;156342238,9;2367814244;0;0;0;0;152201684;0;150.224.471;200.450.243;199.445.082;198.433.221;0;145.164.941;0;3797010391
351 - LAMPUNG;352 - KCP BANDAR JAYA;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;45862000;18064056,17;0;44398467,33;21643563,36;0;15.793.350;15.327.792;14.858.355;14.385.006;14.385.006;13.907.712;2.325.241.426;3.622.837.372
351 - LAMPUNG;352 - KCP BANDAR JAYA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;Multiguna;KOL2;0;19487663,6;18684139,01;31984937,64;68496178,65;66747320,57;71394058,97;68970433,5;66523533,28;58717754,75;119236790,7;55006356,67;53.122.626;126.518.889;81.273.394;58.761.282;57.969.999;55.568.436;60.335.883;52.411.407;52.411.407
351 - LAMPUNG;352 - KCP BANDAR JAYA;Prohajj;KOL2;12941198,29;28468746,15;33280724,35;45213587,83;56330282,01;0;0;0;0;0;8149451,27;7626389,34;24.992.095;0;17.328.290;39.561.679;0;0;0;0;77000000
351 - LAMPUNG;352 - KCP BANDAR JAYA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Cicil_Emas;KOL2;0;0;0;0;0;43074445,7;0;0;91209855,88;0;65349953,24;63494732,93;0;0;0;0;9.212.833;0;0;1.675.954.282;163.158.054
351 - LAMPUNG;353 - KCP METRO LAMPUNG;KPR;KOL2;150877591,8;149036122,9;149036122,9;147682905,2;145460046;301679880,8;142649780,6;292903284,5;138631753,8;137729782,8;281631679,7;134724997,5;273.513.797;269.385.218;181.297.904;128.488.831;126.881.189;124.256.102;123.605.864;121.937.679;77.958.805
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Multiguna;KOL2;0;0;0;16540462;16540462;15643008,71;15643008,71;54936433,89;38740721,81;53825039,53;0;0;36.469.380;35.886.083;114.075.239;132.167.243;188.964.246;130.712.643;110.681.303;96.228.528;0
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Prohajj;KOL2;41339020,09;80412377,43;47515097,22;90706275,46;89936265,7;71483058,51;45995305,85;30124748,4;50057912,66;24525112,13;12496047,25;12043658,33;11.583.914;20.785.653;19.812.481;10.159.341;23.266.111;9.170.603;15.758.967;11.273.274;11.273.274
351 - LAMPUNG;353 - KCP METRO LAMPUNG;SME;KOL2;26263305,36;25251610,65;25251610,65;840881193,5;23188909,98;0;88546615,97;0;15744279,63;15744279,63;13499297,38;13499297,38;13.499.297;12.351.475;8.803.618;7.613.240;7.613.240;5.195.713;5.195.713;5.195.713;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Cicil_Emas;KOL2;0;0;0;0;0;0;8096155,01;18581000;0;0;0;0;0;0;0;0;0;0;22.974.826;113.354.649;297.955.879
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;KPR;KOL2;115383514,6;73865532,59;349969601,4;30243689,46;138685375,5;0;41991751,1;0;22545594,57;0;0;0;97.456.001;116.798.804;94.236.181;0;90.946.220;0;87.584.591;85.876.414;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Multiguna;KOL2;0;0;0;0;0;0;0;0;19364834,74;0;0;0;0;53.638.911;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Prohajj;KOL2;23183587,28;0;21101351,44;0;18950910,48;18950910,48;18023946,33;11116694,18;15109920,77;13946021,21;13946021,21;0;8.149.451;8.149.451;0;6.554.613;6.005.620;5.447.701;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Cicil_Emas;KOL2;0;0;0;0;9378388;0;0;17516409,63;0;16617128,53;0;0;0;0;0;0;0;0;0;1.433.729.569;1.778.032.646
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;KPR;KOL2;133452977,3;54575383,68;526947167,9;522628661,3;579095744,9;393449739,4;433655360,7;476800196,7;448887253,7;421350182,5;234807373,6;204622640,6;253.332.707;47.021.620;69.998.018;456.261.003;68.609.120;446.387.562;47.335.969;406.955.205;406.955.205
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Multiguna;KOL2;0;12018173,03;0;39777138,24;33146980,06;32548982,45;31944008,2;31331975,92;30712803,26;30086406,92;29452702,62;28811605,1;36.082.841;119.093.292;33.599.380;32.927.837;6.167.254;4.974.404;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Prohajj;KOL2;32575027,06;154448510,6;89107870,49;173050534,7;141123861,6;100852073,2;37181584,24;80534827,48;79140522,14;33327169,4;10159341,22;33756276,03;11.173.705;33.407.094;17.328.290;42.281.328;31.034.943;43.833.834;20.611.917;12.011.241;105.357.611
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;241535151,9;241.535.152;0;0;0;0;0;0;0;0
361 - PALEMBANG;361 - PALEMBANG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;361 - PALEMBANG;Cicil_Emas;KOL2;0;0;0;0;0;38926669,57;0;0;0;0;59752000;0;0;0;0;16.067.410;15.555.561;15.296.112;0;3.831.227.543;4.506.899.486
361 - PALEMBANG;361 - PALEMBANG;KPR;KOL2;1250860360;2844613259;2726224604;2827137813;2695129933;1775775704;1614066287;1785493760;1770917790;1891848229;1297135602;1373760193;1.476.185.521;1.146.789.402;1.520.035.924;1.386.061.686;1.331.390.247;1.097.256.051;777.018.853;2.349.192.350;2.317.527.735
361 - PALEMBANG;361 - PALEMBANG;Multiguna;KOL2;0;0;238372921,2;383985248,8;190324784;502687957,2;439348921,4;432098780,6;807893850,2;418129423,4;318007236,1;316552084,8;362.413.071;516.905.826;620.813.864;552.938.877;495.432.637;957.932.042;716.705.765;723.048.377;591.030.041
361 - PALEMBANG;361 - PALEMBANG;Prohajj;KOL2;181621974,3;83826102,06;67688734,82;52499834,21;156721808,2;22685536,14;35999273,6;78460894,12;138159511,9;23538453,32;48198814,84;9170603,22;222.749.857;363.617.100;502.674.813;353.672.565;619.077.201;335.625.838;332.742.239;143.375.430;138.494.720
361 - PALEMBANG;361 - PALEMBANG;SME;KOL2;8705735191;12705181887;8611574583;8617027577;8568269989;4340988051;4182760282;4094716474;5422938376;3952340804;5317984043;1610192496;824.701.726;1.958.863.623;1.881.148.027;5.252.589.689;5.246.746.994;6.551.867.012;2.565.478.321;1.390.168.050;1.390.168.050
361 - PALEMBANG;366 - KCP PLAJU;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;Cicil_Emas;KOL2;0;0;0;0;0;0;17082917,18;16365819,34;16365819,34;0;4561372,01;0;0;0;0;0;0;57.987.837;57.672.760;330.184.830;344.328.612
361 - PALEMBANG;366 - KCP PLAJU;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
