CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;KPR;Consumer;3160606086;3077175724;3022975943;2904151380;3118449695;3052612199;2990106868;2884974688;2823068805;2724863434;2661927764;2600021288;2460242808;2403482525;2340701925;2278337669;2192226061;2131677995;2222625428;2164143163;2147690243
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Multiguna;Consumer;3200590028;3288163385;3653093159;3554434351;3529715935;3639767324;3697995868;3701229707;3911214904;3883147985;3941523207;3881288608;3814157638;3782680920;3681624583;3833015408;3863625982;3811615595;3709132148;3838431308;3802440487
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Prohajj;Consumer;309.068.293;285.084.626;266.996.470;247.430.253;229.792.904;211.931.059;192.914.789;174.595.015;154.032.174;134.996.462;226.898.723;276.137.134;256757938,5;241238216,6;361120985,9;338318090,7;318793540,7;298795615,3;283579374,8;268760007,3;333131776
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;SME;SME;35311078,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2174000000
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Cicil_Emas;Consumer;7749325;7459231,01;41616673,32;6985129670;7261037678;7124067006;7145889316;7559628152;7861677502;10514627213;11576061799;12872248516;14587580843;15097848238;16546451905;16035896952;15648964895;15231164608;14798137925;14198144392;14221519900
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;KPR;Consumer;1443381732;1418904229;1365944705;1343786168;1313039985;1287623924;1267598493;1247865923;1220632810;1196349569;1171516358;1145628853;1123823094;1097539263;1072273226;1015740177;989994987,6;969208146,7;942463679,9;921947242,8;914402408
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Multiguna;Consumer;1088131212;1193557417;1378578389;1317747768;1255910529;1195511924;1039997162;1011031302;1071790158;1306134553;1277093492;1357780010;1357926115;1.441.816.120;1498799926;1466496404;1433354491;1399990984;1366916435;1471664029;1450254296
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Prohajj;Consumer;829902344,1;807092367,8;849550949,8;816528456,1;788251599;759779411,7;800999878,1;915047362,8;876368066,5;836362056;793926345,2;746795493,7;844924355,6;800748933,6;742911315,2;768618881,6;720094184,6;975299121,5;1224241480;1291263507;1268837357
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;SME;SME;15185836343;15058345265;14930024336;14800868025;14670870762;14540026940;14408330912;14275776991;14142359453;14008072533;13872910426;13736931019;13600064957;13462136777;13323388691;13183735445;13043170986;12901689220;12759284010;12615949176;12615949176
361 - PALEMBANG;361 - PALEMBANG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;361 - PALEMBANG;Cicil_Emas;Consumer;27898574;144726742,9;255101327,1;716914704,6;935184388;882121479,4;1174065452;1389781703;1922516960;3667699349;5320242716;7969564747;9105394942;9768461825;12302943098;12157228856;12001585166;13430946754;14923679547;14745777042;14279397921
361 - PALEMBANG;361 - PALEMBANG;KPR;Consumer;14065283619;13817612909;13565654297;13303090050;13036651759;12774492535;12776355941;12519245456;11776019464;11528931865;11204787505;10707408605;10438519694;10190357239;9946471459;9509493907;9164920455;8916476621;8675128439;8440022571;8403313872
361 - PALEMBANG;361 - PALEMBANG;Multiguna;Consumer;9906261498;9765595028;10931939704;10737626081;10537716284;10460457367;11283927771;11000781968;10730720691;10505652569;10299212041;10182045657;9940015260;9935974408;9970177551;10689844062;10396666515;10121221199;10004608656;9704294627;9606177787
361 - PALEMBANG;361 - PALEMBANG;Prohajj;Consumer;1023186222;975371740,2;883334000,5;854576303,6;828788555,2;795763226,8;766475959,2;720664090,5;906927573,3;1192892412;1469564176;2403467661;2541430336;2624024226;2559018612;2488321630;2856185806;2780064714;2995006224;2979776473;2962284245
361 - PALEMBANG;361 - PALEMBANG;SME;SME;21323990017;21149796831;20917440061;20742047491;20551536207;18852409830;19920713276;19645085706;19440926286;19195238111;18988256009;18474856136;18111898065;17876589595;17578396339;15464360710;15285317769;15022497471;14813669993;14608241590;14608241590
361 - PALEMBANG;366 - KCP PLAJU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;Cicil_Emas;Consumer;0;221.720.122;209.440.272;673.802.191;735.966.034;795.541.387;757.710.547;718.873.992;751.887.712;1.415.278.393;2.744.798.630;3.372.057.974;3.790.941.529;4522328919;4694696393;4798877064;4708019044;4916281985;4762325474;4595844915;4780158641
361 - PALEMBANG;366 - KCP PLAJU;KPR;Consumer;85073408,29;83607822,37;82127580,59;80632536,39;79122541,75;77597447,16;76057101,63;74501352,64;72930046,16;71343026,62;69740136,88;68121218,24;66486110,42;64834651,52;63166678,03;61482024,81;59780525,05;58062010,3;56326310,4;54573253,5;54573254
361 - PALEMBANG;366 - KCP PLAJU;Multiguna;Consumer;5130127912;5551677839;6068016473;6525624887;7110086526;7652123015;8725991498;8879850272;9037696359;9247549555;9797313200;9993376373;10304331460;10278553512;10480425879;10719429053;10644423557;10890151230;10844887730;10628770990;10573201502
361 - PALEMBANG;366 - KCP PLAJU;Prohajj;Consumer;380176899,4;364430276,1;348422875,1;332150360,3;314228970,4;577412929,3;622685345;581238990,8;556409037,7;601710195,8;716117647,5;686178385,7;657895182,1;770978462,9;739103642,5;707485819,1;676010410,3;644131744,1;767538972;734097611,9;731088497
361 - PALEMBANG;366 - KCP PLAJU;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Cicil_Emas;Consumer;37457412;440748527,8;489959280,1;2146162239;2314127844;2481847820;3043127402;2942970843;3685841472;4567531541;4800166579;6234061242;9427598287;9062799917;9637445223;9692958195;9926550568;10120814539;9838310866;9523474132;9247502541
371 - PANGKAL PINANG;371 - PANGKAL PINANG;KPR;Consumer;2815922771;2741338234;2669615250;2948759409;2866584896;2783680806;2710319919;2843292182;2714576619;2642184261;2580821876;2502182370;2447867832;2753755187;2685043374;2623429194;2573967468;2517511633;2455401456;2589113973;2579371128
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Multiguna;Consumer;1233841200;1202262909;1170375411;1138175589;1315660295;1327924417;1305323736;1399147356;1360235254;1380951122;1340576111;1299813957;1387231816;1305030549;1361417479;1416199096;1369358441;1324651328;1338367526;1290271583;1178190103
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Prohajj;Consumer;1232733526;1175987325;1122819039;1070145996;1158658008;1103496793;1086496394;1216562252;1544104727;1743358639;1938855734;1843022166;1747799706;1653958012;1575180431;1488478179;1409715522;1336969362;1333461243;1270178148;1258136097
371 - PANGKAL PINANG;371 - PANGKAL PINANG;SME;SME;318450411,6;318425351,3;318400155,3;318374822,8;318349353,1;318323745,4;318245903,7;318167543,1;318088660;318009251,1;606929312,8;603214447,9;599465731,4;595682854,1;591865504,3;588013367,4;584126125,8;580203459,1;576329346,5;572419721,3;572419721
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Cicil_Emas;Consumer;0;91285250;166654481,6;521949216,4;836195536,4;1082431712;1117206449;1353184420;1895056514;2867305248;4192135749;4679134349;4897480640;6076433755;6543818899;6617458333;6441686687;6243540757;6353520819;5890920237;5798081174
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;KPR;Consumer;364316079,2;355175568,8;347122493,3;338457522,5;330232514,6;319386430,5;310964707,6;297825213,1;291200651;282474951,9;273645495,8;262625032,5;253561884,2;245956797,7;238263536,8;230481076,2;222604271,3;216864623,8;211056559,1;205179260,8;205179261
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Multiguna;Consumer;649553742,7;621633598,3;593519167,4;565208995,9;537588643,8;509780696,5;481783803,3;453596603,8;425217727;396645791,8;367879406,4;338917168,6;314372158,5;289666913,9;264800321,2;237986119,8;211884117,2;186526715,4;161003428,1;135313100;135313100
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Prohajj;Consumer;784176717;744380112,5;705655491,6;668924478;631856216,8;598681209,4;564627895,2;534126697,9;507228772;473829729,5;440500493,7;404225082,6;377859524,9;356571250,5;322894069,9;294963456;267440590,9;234829832,8;366299296,1;340183009,9;332900602
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;SME;SME;52792329,56;51918687,33;51034852,6;50140706,47;49236128,63;48320997,39;47395189,61;46458580,74;45511044,77;44552454,21;43582680,1;42601591,96;41609057,79;40604944,05;39589115,65;38561435,92;37521766,59;36469967,79;35405898;34329414,07;34329414
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Cicil_Emas;Consumer;20232456;64808292,25;92669262,94;591570279,4;1214576427;1231176459;1382040791;1483693022;2198147714;2938652736;3309328638;4370379247;5464615406;6161145562;6468505062;7107407858;8054598137;7981977934;8291856745;8120873480;8344872558
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;KPR;Consumer;625924763,3;604732723;577859124,3;556548263,3;537185192,2;512021865,2;490602350,7;471891163,9;427705515,3;404462193,8;383198049;364180058,9;348901758,2;332719296,6;323273405,6;311585447,4;303311445,8;289181284,3;279474794,9;272317354,5;270880982
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Multiguna;Consumer;2056734667;2048010098;1989203878;1980315204;1876343264;1867287238;858146297,8;852033359,1;845857175,9;839617068,8;550491453,7;546970474,6;579319674,9;575089172,2;570809870,1;566481196,3;712102572,2;1205119025;1198063062;1725933906;1772570324
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Prohajj;Consumer;752610313,4;831728877,2;801420294,9;771355131,7;742037453,5;710450543,5;674187931,8;643888961,5;605237081;573540595,4;541368052,7;506827949,2;474422458,4;440547240,5;407086731,5;377495170;334759711,6;304165185,8;274549979,4;529082436,7;516851268
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Cicil_Emas;Consumer;0;338851802,3;619864546,6;826240009,2;857677345,5;870612318,9;858457385,8;944006016;1365624825;3472107988;4688912092;6593623501;7636034384;7726456219;7900933727;8268429419;8491697013;8205441452;8560587774;8666321021;8671509376
361 - PALEMBANG;398 - KCP BATURAJA;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Multiguna;Consumer;1270238201;1231531219;1288567449;1246984765;1444291329;1454095801;1407228796;1360073869;1309172719;1394003236;1342361049;1286964811;1235679662;1185135507;1133050359;1081709101;1225844476;1175417954;1124588523;1073352807;1054000360
361 - PALEMBANG;398 - KCP BATURAJA;Prohajj;Consumer;415259527,8;400067651,2;351805780,8;335912047,6;320300496,7;305281868,5;287919780,3;273114486,5;399953455,8;383312969,5;368399840,9;351255284;335414790,8;320231976,6;303710331,5;287679579,9;271837292,2;252202971,6;239442236,6;222882248,9;218321087
361 - PALEMBANG;398 - KCP BATURAJA;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Cicil_Emas;Consumer;0;131245696;120752408,8;356561407,9;581741088,6;544964780,8;504903307;555763060,2;605543853,1;650254138,1;874982401,5;1124772874;1.506.500.599;1489849963;1665313577;1754824000;1935855352;2051897064;1987691679;2004292635;1990339123
361 - PALEMBANG;401 - KCP ENIM;KPR;Consumer;71518933,17;70362948,91;69194923,14;68014730,44;66822244,07;65617335,96;64399876,73;63169735,63;61926780,56;60670878,04;59401893,2;58119689,77;56824130,06;55515074,93;54192383,81;52855914,66;51505523,95;50141066,67;48762396,3;48697047,66;47369365
361 - PALEMBANG;401 - KCP ENIM;Multiguna;Consumer;328761484,8;315981679,5;303087865,2;470078974,6;449876220,6;429520836,6;409011547,5;388347066,4;368844833,2;349195788,8;330340172,7;311344688,4;292208177,2;272929469,9;253507386,8;233940737,6;214228321,1;194368925,3;174361327,2;241358474,1;266474496
361 - PALEMBANG;401 - KCP ENIM;Prohajj;Consumer;299254590,4;287075448;272435362,8;259860759,9;245952440,6;203033668,1;188680531,8;174108819,9;162938953,6;151598520,1;142955827,2;131929353,7;121869559,6;111662310,5;101288437,9;91250720,9;81314005,82;71725041,16;61992369,94;48327698,21;47021252
361 - PALEMBANG;401 - KCP ENIM;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;Cicil_Emas;Consumer;91767851;1252399792;2251681326;2652119894;2928073351;3119031491;3016791567;2976592106;3231613446;3421113769;3809860366;4400646696;4721909700;5284649872;5593164041;5687290195;6894110213;7014078042;7078102160;6907405880;6868224137
221 - PEKANBARU;411 - BATAM;KPR;Consumer;35275766967;34051611180;33266897385;32305618958;31265025333;30239440903;30015638579;29479520764;28603456356;27767613650;26938737161;26602969794;25776615229;24906246904;24039298427;23004839535;22195856542;21388299248;20633408027;19858708567;19687899182
221 - PEKANBARU;411 - BATAM;Multiguna;Consumer;5151952172;5186037695;5437189711;5359232600;5296769742;5386128059;5667275505;5539998382;5676558045;5804712120;6501096713;6341782634;6161034497;6110693826;6027597516;5865343864;5977888721;5906511187;5929575190;6005360670;5956072400
221 - PEKANBARU;411 - BATAM;Prohajj;Consumer;685.262.221;659.485.855;706.989.387;683.634.786;655.394.973;630.799.535;608.545.913;927.859.805;1.179.969.829;1.231.340.654;1.190.728.806;1.368.572.321;1.677.479.071;2099626224;2319435376;2243640779;2176923438;2254446950;2538269618;2433430106;2399324735
221 - PEKANBARU;411 - BATAM;SME;SME;23959526970;23610435175;23261456524;22912681606;22561300030;22207289715;21850628387;21491293577;21129262617;20764512639;20397020575;20026763152;19653716895;19277858118;18899162930;18517607228;18133166697;17745816806;18004983418;17614367310;17416612512
421 - PADANG;421 - PADANG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;421 - PADANG;Cicil_Emas;Consumer;151630133;374006931,1;1290803094;1975187500;2674212826;2831274971;2760511162;3152230609;3846573166;6041969577;6950741158;9070023147;13470543252;13934615425;15242752126;15060019456;15263971693;15372116966;15751526561;18745137127;18917001610
421 - PADANG;421 - PADANG;KPR;Consumer;18525972236;18170507710;18157877927;17701192905;18088625786;18959217236;19720133544;20192249775;21742170059;22801602880;23074784629;24771256864;24405669971;23936202478;23403019000;24060365399;23709409395;23623209745;23745282548;23500571306;23393369487
421 - PADANG;421 - PADANG;Multiguna;Consumer;4823290762;5009055702;4882696096;4807668553;4811751101;4959560063;4950089522;4877186457;5112478767;5209289952;5728224884;5605443987;5636703581;5596343398;5435682974;5290278748;5538884651;5665336881;5513106598;5363188059;5448366087
421 - PADANG;421 - PADANG;Prohajj;Consumer;837224071,7;805737159;776104778;745781365,9;717214776,7;685718431,4;654196199,7;612095950,7;580959931,7;553305419,7;664248274,1;1052115390;983342379,9;1217750396;1309624972;1750928192;2120358739;2135784720;2534928740;2620894738;2597141772
421 - PADANG;421 - PADANG;SME;SME;14081692,63;1011288726;4493209044;4474548123;4452987041;4437045011;5921054041;8754788970;8507965660;8259842644;8010412982;7759669700;7507605782;11569053049;12886701175;13228687633;12803405900;16728922411;18645739495;18681814482;18630896643
421 - PADANG;422 - KCP BUKITTINGGI;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Cicil_Emas;Consumer;15593888;73066947,57;408563309,3;444601264,6;557239836,6;528871811,5;515220962,2;557035485,5;701463119,7;1266274218;1443587017;2310404866;2950360612;3151842228;3278416786;3286442891;3394157128;3467562104;3719411017;3680784716;4449993806
421 - PADANG;422 - KCP BUKITTINGGI;KPR;Consumer;1238023161;1219028871;1199836640;1180444382;1160849986;1141051321;1121046232;1102908846;1082505115;1063985633;965114067;945191240,2;924628013,6;903850281;882855778,3;863890558,3;844728235,1;823244318,2;801490433,3;784165498,4;778972376
421 - PADANG;422 - KCP BUKITTINGGI;Multiguna;Consumer;1817962679;1800506289;1967181097;1981112566;1942820793;2017619731;1980334047;2193634756;2151976426;2204953939;2162013107;2118706262;1579610654;1719009170;1675913010;1632991050;1593597467;1504469768;1554220805;1592548037;1568777076
421 - PADANG;422 - KCP BUKITTINGGI;Prohajj;Consumer;400151332,5;386771670,1;371565120,9;357758060,1;343363177,7;306177300,6;293224119;282470857,1;267217970,5;256571719,6;242510229,2;231531582,5;219665663,1;206714714,1;192374345,4;181674230,6;166462779,9;153236080,2;141568666,9;128506339,3;125571367
421 - PADANG;422 - KCP BUKITTINGGI;SME;SME;4127905288;4067602888;4033674521;3999534102;3965180306;3930611798;3895827237;3860825273;3825604546;3790163690;3754501329;3718616077;3682506543;3646171325;3609609011;3572818183;3535797412;3498545261;3461060284;3423341026;3423341026
421 - PADANG;423 - KCP PAYAKUMBUH;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Cicil_Emas;Consumer;75811057;494998678,1;637233251,8;1032492350;1219224301;1286263939;1211009163;1142681275;1275223469;1360801991;1524571968;3034986396;3566640565;5139045961;7941927813;8269451100;8202960856;8397393163;9039195668;8909639783;8966668875
421 - PADANG;423 - KCP PAYAKUMBUH;KPR;Consumer;1266144294;1243335296;1221181313;1196289909;1172707862;1148607315;1124455022;1102377243;1080053378;4059178634;3999328810;3941444681;3881696289;3822412136;3757059093;3694442701;3631313140;3570091415;3508296314;3446605419;3396247093
421 - PADANG;423 - KCP PAYAKUMBUH;Multiguna;Consumer;3744887118;4780154005;4260781444;4220700257;4263255935;4409541297;4381346733;4533329229;4508135075;4496784412;4322842931;4244937569;4166477971;3163138266;4025020228;3938576035;3851530513;3763878569;3675615063;3582357594;3534578472
421 - PADANG;423 - KCP PAYAKUMBUH;Prohajj;Consumer;383318767,3;371358997,3;358245036,3;344535149,9;331010687,6;318175106,9;306362861,4;294940322,4;284237673;273361060,6;249811607,4;239030920,4;228074995,4;218073799,3;205626683,4;194618164,7;183430694,3;172061359,9;160016798,1;148274808,7;147751747
421 - PADANG;423 - KCP PAYAKUMBUH;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Cicil_Emas;Consumer;15593888;132711305,1;185903628,6;192564558,9;208448232,7;195072629,1;200246740,9;186319206;197519973,1;447768079;923620673,5;1621736164;2639695616;2701601169;2.662.588.891;3.117.959.048;2973712448;3058590182;3814327870;4937040119;5789239456
421 - PADANG;424 - KCP SOLOK;KPR;Consumer;1350663155;1325697960;1300608755;1275283786;1249720780;1223917441;1197871451;1173398257;1145042135;1118254058;1091213828;1038814219;1009961342;987024304,1;958013700,2;931643993,2;905025844;878953313,3;852637881,9;825280754,3;823467770
421 - PADANG;424 - KCP SOLOK;Multiguna;Consumer;1180484597;1156440383;1132165988;1170804873;1147620498;1122027809;1287520710;1719903567;2174869897;2452891362;2597490534;2737053139;2926037816;2869288414;2862298876;2957151982;2995238301;3100473059;3032987441;2964972551;3043196287
421 - PADANG;424 - KCP SOLOK;Prohajj;Consumer;459266715,9;439012894,3;419660356,7;401617310,4;384952030,2;366460672,4;349364780,3;331990505,9;385586410,3;369497926,9;355938623,4;337925927,9;322567579,2;306370284,6;290002565,9;272804728,8;255874333,5;238675593,4;221204221;204197414,7;199090853
421 - PADANG;424 - KCP SOLOK;SME;SME;951091308;931376704,3;911474480,9;891382406,7;878150235,6;864826502,7;856066312,6;847244731,9;838361310,4;829415594,7;820407127,5;811335448,3;804079542,9;796778288;783736479,3;774407274,5;765012500,7;755551675,4;746024312,5;736429922;736429922
431 - BENGKULU;431 - BENGKULU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Cicil_Emas;Consumer;74121581;399747933,4;453340098,9;574382108,2;1141752076;1203929751;1220514503;1569072965;1733880638;2984060496;6328653451;8123772345;9610052167;14707988053;16248624780;19012362365;18912518765;17800264554;17403649153;17298653496;17244456473
431 - BENGKULU;431 - BENGKULU;KPR;Consumer;3803019669;3725445647;3644112117;3565523597;3444916673;3364686800;3288895665;3211263460;3134139177;3058850723;2905920763;2830910583;2731612390;2658699169;2594591812;2533251642;2471226939;2400604744;2445421041;2383382271;2357599413
431 - BENGKULU;431 - BENGKULU;Multiguna;Consumer;2834621698;3013444023;3000380904;2918965913;3173985716;3134787496;4196463857;4104050875;4310610761;3871161497;3779387051;3991501109;3902942295;3814643412;3723020782;3632815007;3580328773;3722613786;3620658346;3637779003;3593526455
431 - BENGKULU;431 - BENGKULU;Prohajj;Consumer;718950172,1;691579981,9;663882724,9;623540062;598462824,2;572552556,7;544917369;519939371,4;482998235,9;445498682,6;420477470;535458725,3;512819850,5;484723994,8;457801678,1;431531232,5;408956460,3;384621052;514947254,6;563906373,1;559159592
431 - BENGKULU;431 - BENGKULU;SME;SME;4.136.252.231;3.796.185.405;3.605.155.478;3.404.758.302;1.632.347.933;2.007.444.407;1.917.399.483;18.709.308.651;18.622.591.074;18.535.411.755;19.205.247.961;22.111.600.673;23508944171;23403272881;23618549539;24478931196;24387917674;24296395640;24204361876;24111813145;24051881226
431 - BENGKULU;432 - KCP CURUP;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Cicil_Emas;Consumer;25086041;161483986;478141497,3;647915643,5;1083625083;1109891846;1090896877;1106695366;1190370941;1495578064;1713775520;2432713981;3030385295;3687428910;4798010334;5347131574;5272637465;5499800716;5556508365;5674354904;5688788834
431 - BENGKULU;432 - KCP CURUP;KPR;Consumer;844247728,5;817096257,9;792000383,5;764567312,4;738962107,9;710431100;684063149,6;608169754;583035640,5;558983854,1;534668700,3;510087277,3;486278077,2;460925128,9;435536234,1;409039506,1;385008064,1;356839387;331841321,1;306220279,1;285655323
431 - BENGKULU;432 - KCP CURUP;Multiguna;Consumer;4734246903;4740506003;4838011554;4758525490;4747567864;4819875088;4763716741;6577245526;7428806346;7244739997;7857406546;7890603201;8528903985;8703494528;8903160961;8987472977;9005184950;8802752736;8605502329;8303212093;8159656639
431 - BENGKULU;432 - KCP CURUP;Prohajj;Consumer;590639533,6;570803679,8;549310239,9;527527137,9;493755580,5;474833118,7;456528762,8;437483636,2;418071275,7;398828349,9;379267133,4;359382351,4;340739553,7;300810379,3;282058335,8;261962020,3;242057048;221823377,8;201804566,8;180348109,6;173622059
431 - BENGKULU;432 - KCP CURUP;SME;SME;496478353;482005472;464684463,2;444391094,8;429527620,7;408801952,2;390742350,8;372503459,1;354083293,9;338543000,6;322863347,7;307042971;291080492,2;274974518,7;258723643,6;242326445,3;225781487,5;209087319;192242473,7;175245470;169164685
431 - BENGKULU;441 - JAMBI;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Cicil_Emas;Consumer;15383363;55056451,62;92265387,29;172042232,2;250346442,4;232727690,5;417194032,2;511798457,9;720616539,6;2266735274;3482994978;3674580917;3853455445;3858325387;4282261669;4041969611;3782553292;3722410338;3784024552;5273210874;5252917561
431 - BENGKULU;441 - JAMBI;KPR;Consumer;6135929705;6048860099;5924450683;5830905804;5737614121;5652527927;5566282945;5430420041;5345215845;5261579191;5170890177;5076109151;5003637956;4932674194;4843304528;5001996090;4935830823;4842335336;4770616526;4701080608;4692208393
431 - BENGKULU;441 - JAMBI;Multiguna;Consumer;4552594992;4782624142;4757056763;4801160078;5046185216;5007850367;5154914132;5531115432;5559855436;5479410173;5379084747;5586260073;5594309972;6095116145;6209786948;6311263651;6359178716;6318901297;6404420559;6391378920;6340852862
431 - BENGKULU;441 - JAMBI;Prohajj;Consumer;1076661922;1038598046;998727268,2;958760245,9;920555179,3;877718550,3;837369952,1;796014864,2;738478557,8;775197268,9;1020137680;1218996483;1460333867;1413978604;1486766367;1975273386;2299003899;2383248246;2314946573;2469241637;2682534646
431 - BENGKULU;441 - JAMBI;SME;SME;3026314347;2957062761;2892578725;2817480105;2744905977;2670132614;2602544136;2523138672;2453982297;2378077739;2316786262;2235633554;2158395453;2081664371;2009400909;1924974124;1852016408;1774465163;1692427830;1601788202;1595434050
431 - BENGKULU;442 - KCP MUARA BUNGO;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Cicil_Emas;Consumer;25114631;483984340,1;509321294,8;1051653794;1209819402;1181742897;1153441856;1124914477;1728399757;2305182876;2658367440;3085890815;3258404264;3863926282;4411097354;4534007138;4857947343;4869208453;4819157544;4860657484;4253707304
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;Consumer;192592320;190062047,6;187501122,8;184909168,3;182285802,2;179630637,8;176943283,8;174223343,5;171470415,7;168684094;165863966,8;163009617,5;160120624,2;157196559,7;154236991,6;151241481,9;148209587,2;145140858,4;142034840,9;138891074,4;136906060
431 - BENGKULU;442 - KCP MUARA BUNGO;Multiguna;Consumer;3305182763;3333193099;4056131276;3966978425;4054130639;4456142516;4445227924;5248772523;5396663587;5555450285;5882248025;5763117949;5843512780;5905530347;5878310978;6048427378;5913557238;5922537826;6161767245;6047500212;6364193602
431 - BENGKULU;442 - KCP MUARA BUNGO;Prohajj;Consumer;382883457,9;367230310,1;351928097,5;332210408,5;316539933,9;298654748,7;283166825,3;267642403,6;253410809,9;237504585,6;222823206,5;200993354,3;186577315,5;165628859,8;154906874,1;141064256,9;129077808,6;271324168,6;256252997,6;245311311,6;244581017
